repo,commit_sha_full,commit_sha,commit_message,commit_type,language,author,committed_at,commit_hour,day_of_week,is_weekend,is_night_commit,lines_added,lines_deleted,files_changed,test_files_changed,num_methods,avg_complexity,is_buggy,label_source,language_group,time_period,confidence,linked_issue,churn_ratio,test_ratio,complexity_per_file,prior_bugs_author
numba/numba,beaa8bd5f06868632086494a06fb5ad291e4a15d,beaa8bd5f0,Re-enable 64-bit index tests on simulator,test,Python,Michael Collison,2020-11-25 12:48:00-07:00,12,2,0,0,4,10,1,1,4,1.0,0,clean,Python,2018-2020,1.0,,0.36,0.5,0.5,0
numba/numba,c3031bc78a4600459aa87d5cf2c5b8a17133e1f8,c3031bc78a,CUDA: Add NVVM test of all 8-bit characters  This test case is adapted from that in https://github.com/numba/llvmlite/pull/53 and is used to ensure that the encoding used by llvmlite does not cause is,feature,Python,Graham Markall,2020-11-25 15:09:40+00:00,15,2,0,0,32,0,1,1,1,2.0,0,clean,Python,2018-2020,1.0,,32.0,0.5,1.0,0
numba/numba,8dfad58ca6da2388b7045912d1e6d1ec08805822,8dfad58ca6,Avoid unnecessary ir.Del generation and removal,other,Python,Ehsan Totoni,2020-11-25 15:17:33-05:00,15,2,0,0,0,10,3,0,4,8.75,0,clean,Python,2018-2020,1.0,,0.0,0.0,2.19,0
numba/numba,e861a34aa03bec50c3583b72f8efc880c1e3ca5b,e861a34aa0,flake8 fix,bugfix,Python,Ehsan Totoni,2020-11-25 15:37:50-05:00,15,2,0,0,1,1,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,0.5,0.0,0.0,0
numba/numba,ec933333518a0cad4e1f44076167025297d58b99,ec93333351,Fix docstring warning,bugfix,Python,Michael Collison,2020-11-26 12:18:20-07:00,12,3,0,0,1,0,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,1.0,0.0,0.0,0
numba/numba,08396ee2e795707fe98529c9ffc4c7b89f119657,08396ee2e7,Skip annotated jitclass test if typeguard is running.  As title.  Closes #6520,test,Python,Stuart Archibald,2020-11-26 15:05:00+00:00,15,3,0,0,6,1,2,1,0,0.0,0,clean,Python,2018-2020,1.0,,3.0,0.33,0.0,0
numba/numba,1bd6bb2c177d3d04727862b25dc2134808e732e3,1bd6bb2c17,Update CAI docs in response to PR review,docs,Unknown,Graham Markall,2020-11-26 15:36:09+00:00,15,3,0,0,20,19,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,1.0,0.0,0.0,0
numba/numba,d747db526f2cc4381b572e07df933bb56f2067c8,d747db526f,Use override_config for mutating config in test_cuda_array_interface,test,Python,Graham Markall,2020-11-26 15:46:13+00:00,15,3,0,0,17,29,1,1,3,1.0,0,clean,Python,2018-2020,1.0,,0.57,0.5,0.5,0
numba/numba,ece5174fc3ae7dfd86c2334d6ca16e6523f848dd,ece5174fc3,fixes from review and new signatures,bugfix,Python,luk-f-a,2020-11-27 09:58:23+01:00,9,4,0,0,15,10,1,0,11,1.45,0,clean,Python,2018-2020,1.0,,1.36,0.0,0.72,0
numba/numba,4d0db93104de84680a95253b5345b91c99ea6b94,4d0db93104,additional fixes,bugfix,Python,luk-f-a,2020-11-27 10:06:09+01:00,10,4,0,0,5,5,1,0,7,1.86,0,clean,Python,2018-2020,1.0,,0.83,0.0,0.93,0
numba/numba,aebe1e9c4f660693b681c0299ad390176589dfbd,aebe1e9c4f,fixing wrong overload,bugfix,Python,luk-f-a,2020-11-27 10:25:15+01:00,10,4,0,0,2,2,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,0.67,0.0,0.0,0
numba/numba,fc3d5a05b2a145c297daa3b3480e122272964984,fc3d5a05b2,flake8 fixes,bugfix,Python,luk-f-a,2020-11-27 10:30:58+01:00,10,4,0,0,4,2,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,1.33,0.0,0.0,0
numba/numba,c66c6b28cae7a39524ae1e72ae3ff72e47bdf28c,c66c6b28ca,one more flake8 fix,bugfix,Python,luk-f-a,2020-11-27 11:04:03+01:00,11,4,0,0,3,2,1,0,1,2.0,0,clean,Python,2018-2020,1.0,,1.0,0.0,1.0,0
numba/numba,a51d478770d703bf145d3aba3b6bce07fa2bd166,a51d478770,_devicearray.cpp edits in response to review  - Add comments describing each global / function - Clean up error checking / cleanup in MOD_INIT function - Small syntax changes,feature,C++,Graham Markall,2020-11-27 11:05:52+00:00,11,4,0,0,42,19,1,0,1,7.0,0,clean,Python,2018-2020,1.0,,2.1,0.0,3.5,0
numba/numba,01cd4f2f4ed3a26e189eec994478c7fa1d3a962c,01cd4f2f4e,fix return,bugfix,Python,luk-f-a,2020-11-27 11:09:56+01:00,11,4,0,0,1,1,1,0,1,3.0,0,clean,Python,2018-2020,1.0,,0.5,0.0,1.5,0
numba/numba,36fe846a07af8817b31f9e716836ba7558f238a6,36fe846a07,_devicearray.h: clarify comment,other,Unknown,Graham Markall,2020-11-27 11:16:49+00:00,11,4,0,0,5,4,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,1.0,0.0,0.0,0
numba/numba,a7b88f98d143a5da6afbf6830ccfd7c751ea245a,a7b88f98d1,flake8 again,other,Python,luk-f-a,2020-11-27 11:20:16+01:00,11,4,0,0,2,2,1,0,1,2.0,0,clean,Python,2018-2020,1.0,,0.67,0.0,1.0,0
numba/numba,efe24dcb5db1b3d05165852beaa3c42b65a54294,efe24dcb5d,_dispatcher.cpp: edits based on review  - Rename compile_only to cuda_compile_only. - Add comments noting the temporary nature of the CUDA-specific changes. - Remove unnecessary goto. - Remove apparen,bugfix,C++,Graham Markall,2020-11-27 12:01:27+00:00,12,4,0,0,10,8,1,0,4,8.0,0,clean,Python,2018-2020,1.0,,1.11,0.0,4.0,0
numba/numba,2297552cd9954201500c7e58a285a6ca1df87e8e,2297552cd9,added test,feature,Python,luk-f-a,2020-11-27 12:08:55+01:00,12,4,0,0,2,1,1,1,1,1.0,0,clean,Python,2018-2020,1.0,,1.0,0.5,0.5,0
numba/numba,351860571a41d53e545ea656b2f00e973607acf4,351860571a,"Fix failing test case, rename inc/dec llvm function to reflect unsigned oly support, streamline declaration of inc/dec atom intrinsics",bugfix,Python,Michael Collison,2020-11-27 12:12:40-07:00,12,4,0,0,18,24,4,0,6,2.33,0,clean,Python,2018-2020,1.0,,0.72,0.0,0.47,0
numba/numba,982e225d95f22f9f2583e330a4fe46485e47d26a,982e225d95,added test case for hash mismatches between pycc module and python + added some comments,feature,Python,Danny Weitekamp,2020-11-27 12:48:49-05:00,12,4,0,0,20,1,3,1,4,3.75,0,clean,Python,2018-2020,1.0,,10.0,0.25,0.94,0
numba/numba,f9293cb6bf1005f84873c6fe4048ba424dfcd6a7,f9293cb6bf,added subprocess check in test_hashing,feature,Python,Danny Weitekamp,2020-11-27 13:05:47-05:00,13,4,0,0,9,0,1,1,1,1.0,0,clean,Python,2018-2020,1.0,,9.0,0.5,0.5,0
numba/numba,82bad6fa56320c147e26b69a62cf5db57d0c428c,82bad6fa56,_typeof.c: Add error checking and proper reference management,feature,C,Graham Markall,2020-11-27 14:44:01+00:00,14,4,0,0,53,4,1,0,1,13.0,0,clean,Python,2018-2020,1.0,,10.6,0.0,6.5,0
numba/numba,9dd3cb1e5c42ec0bd2b84868a730ed344ae68512,9dd3cb1e5c,Re-use add_kernel in test_ambiguous_new_version,feature,Python,Graham Markall,2020-11-27 15:07:52+00:00,15,4,0,0,10,12,1,1,2,1.0,0,clean,Python,2018-2020,1.0,,0.77,0.5,0.5,0
numba/numba,d3c638ad509411008e0fc6d7013358aa749c9985,d3c638ad50,Preserve order of extensions in setup.py,other,Python,Graham Markall,2020-11-27 15:11:13+00:00,15,4,0,0,2,2,1,0,1,9.0,0,clean,Python,2018-2020,1.0,,0.67,0.0,4.5,0
numba/numba,05c96a07b6c772472927315a0e59788a884561e2,05c96a07b6,"Reinstate support for (cc, argtypes) keying of inspect_* results  When the (cc, argtypes) form is used, the user is warned.  Also adds tests of the functionality and warnings.",feature,Python,Graham Markall,2020-11-27 17:25:34+00:00,17,4,0,0,41,10,2,1,6,3.67,0,clean,Python,2018-2020,1.0,,3.73,0.33,1.22,0
numba/numba,e0c206fc17f6fc06cf50fc2c3df43980d6cea233,e0c206fc17,"Add missing deprecation notice to inspect_asm, and tests of deprecation warnings",feature,Python,Graham Markall,2020-11-27 17:42:33+00:00,17,4,0,0,62,0,2,1,9,1.56,0,clean,Python,2018-2020,1.0,,62.0,0.33,0.52,0
numba/numba,6a31bfdaff33decbb95c01642fc7a37782309261,6a31bfdaff,Document paramemeters and deprecations for inspect_ methods,docs,Python,Graham Markall,2020-11-27 18:08:41+00:00,18,4,0,0,30,11,1,0,3,5.33,0,clean,Python,2018-2020,1.0,,2.5,0.0,2.66,0
numba/numba,bd4a188bcee7be2e1aafd6d2d05a249039315243,bd4a188bce,Add deprecation notice for inspection by compute capability,feature,Unknown,Graham Markall,2020-11-27 18:31:35+00:00,18,4,0,0,64,0,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,64.0,0.0,0.0,0
numba/numba,8df6ca47490752c3d985dfb3235020cd25a66388,8df6ca4749,Rename llvm_module to llvm_ir,refactor,Python,Graham Markall,2020-11-27 18:38:35+00:00,18,4,0,0,2,2,1,0,1,5.0,0,clean,Python,2018-2020,1.0,,0.67,0.0,2.5,0
numba/numba,d9534677c20a7ab9b13e1a08df26024ed9438f8c,d9534677c2,Add tests of deprecation of definition[s],feature,Python,Graham Markall,2020-11-27 18:48:26+00:00,18,4,0,0,21,0,1,1,2,1.0,0,clean,Python,2018-2020,1.0,,21.0,0.5,0.5,0
numba/numba,b9a0e5ad528d24b7e8d8bfe21d2524f5f2fbe4c4,b9a0e5ad52,Fix get_regs_per_thread  This needed the compute capability removing from its use of dict keys.,bugfix,Python,Graham Markall,2020-11-27 21:21:16+00:00,21,4,0,0,4,8,2,1,2,3.0,0,clean,Python,2018-2020,1.0,,0.44,0.33,1.0,0
numba/numba,f66e74785810c8e87a8446e55a9b59b971bd939e,f66e747858,Fix TestCudaArrayInterface.test_launch_sync  Dispatcher.typeof_pyval was unnecessarily synchronizing on the stream of consumed arrays when typing them.,bugfix,Python,Graham Markall,2020-11-27 21:29:54+00:00,21,4,0,0,4,1,1,0,1,3.0,0,clean,Python,2018-2020,1.0,,2.0,0.0,1.5,0
numba/numba,a6fcb138167c146e8e973d4017932778c3933131,a6fcb13816,several improvements following review and to make mypy pass,other,Python,luk-f-a,2020-11-28 17:58:47+01:00,17,5,1,0,16,8,1,0,7,2.14,0,clean,Python,2018-2020,1.0,,1.78,0.0,1.07,0
numba/numba,6529714745dc66f2913ed7c2352b2140afb98363,6529714745,flake8,other,Python,luk-f-a,2020-11-28 19:17:05+01:00,19,5,1,0,1,0,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,1.0,0.0,0.0,0
numba/numba,c6ec13b68ef60a7b34c16bea3b3b7566b565af29,c6ec13b68e,"setup.py: fix py version guard  Previously, an errant comma made the error message a tuple instead of a split string literal, so the error was unrelated to the one intended to be thrown.",bugfix,Python,Chris Barnes,2020-11-30 10:22:15+00:00,10,0,0,0,1,1,1,0,1,3.0,0,clean,Python,2018-2020,1.0,,0.5,0.0,1.5,0
numba/numba,3b4f71f900cf0e4596360ec194954c5ad97e9c84,3b4f71f900,Update changelog for 0.52.0 final,other,Unknown,Siu Kwan Lam,2020-11-30 10:46:36-06:00,10,0,0,0,4,2,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,1.33,0.0,0.0,0
numba/numba,4872d7963b2e827bc9f56b526240e4ee82d3ef2d,4872d7963b,Update canonical URL.  As title.  Fixes #6479,bugfix,Python,Stuart Archibald,2020-12-01 13:43:24+00:00,13,1,0,0,1,1,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,0.5,0.0,0.0,0
numba/numba,08007379e6621d95d0a1aa14edc875aa316dfd4f,08007379e6,Apply suggestions from code review 1/2  Co-authored-by: stuartarchibald <stuartarchibald@users.noreply.github.com>,other,Python,Andreas Sodeur,2020-12-01 13:49:13+01:00,13,1,0,0,4,4,2,1,2,1.5,0,clean,Python,2018-2020,1.0,,0.8,0.33,0.5,0
numba/numba,66ad81c1cb0982e4301a5b40a9f38a39bc0766a3,66ad81c1cb,Drop support for string that refers to global names. Given that we already support directly referring to the global/nonlocal variables.,other,Python,Siu Kwan Lam,2020-12-01 16:50:46-06:00,16,1,0,0,23,26,3,1,9,3.22,0,clean,Python,2018-2020,1.0,,0.85,0.25,0.8,0
numba/numba,1f18d0e5f98083fcdbccbd0c068f8f55dc234bbc,1f18d0e5f9,Clean up,refactor,Python,Siu Kwan Lam,2020-12-01 17:02:58-06:00,17,1,0,0,39,13,1,0,3,8.67,0,clean,Python,2018-2020,1.0,,2.79,0.0,4.34,0
numba/numba,cb7ae58bac8ab6db31b88fd5ed6a7a98305bbb8c,cb7ae58bac,Improve error handling for missing globals and freevars,other,Python,Siu Kwan Lam,2020-12-01 17:11:04-06:00,17,1,0,0,45,4,2,1,10,2.0,0,clean,Python,2018-2020,1.0,,9.0,0.33,0.67,0
numba/numba,00c4c545345a6ec8b318f8c4be75590763a66337,00c4c54534,Update docs/source/user/faq.rst  Co-authored-by: Alexander Clausen <alex@gc-web.de>,docs,Unknown,stuartarchibald,2020-12-02 14:56:20+00:00,14,2,0,0,1,1,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,0.5,0.0,0.0,0
numba/numba,8d3ae1d4605be801762ba750c85090ad35a081c4,8d3ae1d460,Minor typo / grammar fixes to 5 minute guide,bugfix,Unknown,Ollin Boer Bohan,2020-12-03 08:51:03-08:00,8,3,0,0,6,7,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,0.75,0.0,0.0,0
numba/numba,122520c9ac845439a2941efed44b0848084fc439,122520c9ac,Use PyCapsule_Import as suggested in review  Co-authored-by: Siu Kwan Lam <1929845+sklam@users.noreply.github.com>,other,C++,Graham Markall,2020-12-03 09:55:31+00:00,9,3,0,0,2,18,2,0,2,5.0,0,clean,Python,2018-2020,1.0,,0.11,0.0,1.67,0
numba/numba,9302eb5ec7dbe15a8f92e069023b0669161375d2,9302eb5ec7,remove E501 comments,other,Python,Guilherme Leobas,2020-12-03 11:21:38-03:00,11,3,0,0,8,4,1,0,2,5.0,0,clean,Python,2018-2020,1.0,,1.6,0.0,2.5,0
numba/numba,cfade13bf61c85b6a5147713ee02afca8885a356,cfade13bf6,Add docs,feature,Python,Guilherme Leobas,2020-12-03 15:35:06-03:00,15,3,0,0,77,0,2,0,1,1.0,0,clean,Python,2018-2020,1.0,,77.0,0.0,0.33,0
numba/numba,a94f48eee156ea1c963b92cfb3e1f786f127717b,a94f48eee1,flake8,other,Python,Guilherme Leobas,2020-12-03 15:39:49-03:00,15,3,0,0,1,1,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,0.5,0.0,0.0,0
numba/numba,5e55324431f19e0c4213a5faf942f613cbbee733,5e55324431,Change comment on hashsecret assignment  Co-authored-by: stuartarchibald <stuartarchibald@users.noreply.github.com>,other,C,DannyWeitekamp,2020-12-04 10:12:29-05:00,10,4,0,0,4,2,1,0,1,12.0,0,clean,Python,2018-2020,1.0,,1.33,0.0,6.0,0
numba/numba,87fb3c7827c260c5d7a1f6249b2206fb8cc2a0d8,87fb3c7827,adding py.typed file,feature,Python,luk-f-a,2020-12-05 15:26:38+01:00,15,5,1,0,1,0,2,0,0,0.0,0,clean,Python,2018-2020,1.0,,1.0,0.0,0.0,0
numba/numba,f12c4a2adc26a7fa5946dc963ede9d4ed3f0b7e1,f12c4a2adc,Refactoring ParforDiagnostics,refactor,Python,etotmeni,2020-12-07 06:02:58-06:00,6,0,0,0,320,305,1,0,22,6.91,0,clean,Python,2018-2020,1.0,,1.05,0.0,3.46,0
numba/numba,c391c95fcd049e95ceff83e1744a6624f3c26d3c,c391c95fcd,Fix errors,bugfix,Python,etotmeni,2020-12-07 06:06:28-06:00,6,0,0,0,23,1,1,0,3,8.33,0,clean,Python,2018-2020,1.0,,11.5,0.0,4.16,0
numba/numba,489e745e444ac456cd9ffc50224ae3775a6fba0d,489e745e44,Apply suggestions from code review 2/2,other,Python,asodeur,2020-12-07 14:43:55+01:00,14,0,0,0,50,66,2,1,16,1.12,0,clean,Python,2018-2020,1.0,,0.75,0.33,0.37,0
numba/numba,0cd663f12edcb8200b83365706bc1139d80ca222,0cd663f12e,pep8,other,Python,asodeur,2020-12-08 08:29:02+01:00,8,1,0,0,2,4,1,1,1,2.0,0,clean,Python,2018-2020,1.0,,0.4,0.5,1.0,0
numba/numba,8b12e5f4112bb64c4ec090a5b501311e00fbffe2,8b12e5f411,Add LLVM pass timer,feature,Python,Siu Kwan Lam,2020-12-09 10:47:55-06:00,10,2,0,0,362,10,5,1,31,1.71,0,clean,Python,2018-2020,1.0,,32.91,0.17,0.28,0
numba/numba,37ad9d8b8e8a6c46fb52cfe7287d04be5eafd5ff,37ad9d8b8e,Cleanup. - remove pass group---doesn't happen when the LLVM API is used correctly. - allow time-passes to be disabled.,refactor,Python,Siu Kwan Lam,2020-12-09 15:17:54-06:00,15,2,0,0,37,52,3,1,14,1.43,0,clean,Python,2018-2020,1.0,,0.7,0.25,0.36,0
numba/numba,9996500f6be057fb7047ac629cdbae3f172d8907,9996500f6b,Add more functions to help with analysis,feature,Python,Siu Kwan Lam,2020-12-09 16:58:50-06:00,16,2,0,0,66,13,3,1,12,1.67,0,clean,Python,2018-2020,1.0,,4.71,0.25,0.42,0
numba/numba,e5e3c9d7b3560d890ed0b24c6aa0b7dbb1fbfbf4,e5e3c9d7b3,Add docs and improve docstrings,feature,Python,Siu Kwan Lam,2020-12-09 17:38:59-06:00,17,2,0,0,177,20,5,2,17,1.53,0,clean,Python,2018-2020,1.0,,8.43,0.33,0.26,0
numba/numba,5f69b5a8f2be7d8ea7f5ed05ba043a8d830c6860,5f69b5a8f2,Correcting typo in numba sysinfo output,other,Python,Nick Sutcliffe,2020-12-10 10:54:16+00:00,10,3,0,0,1,1,1,0,1,27.0,0,clean,Python,2018-2020,1.0,,0.5,0.0,13.5,0
numba/numba,92d93af1a142e27596e70fbf9fe63e76b741e8f2,92d93af1a1,Refactor llvm replacement code into separate function,refactor,Python,Michael Collison,2020-12-10 15:45:20-07:00,15,3,0,0,20,12,1,0,2,2.0,0,clean,Python,2018-2020,1.0,,1.54,0.0,1.0,0
numba/numba,77b9ffcc1f0f56b9f519669ee1f844f1e1f6ceb0,77b9ffcc1f,Improve __str__ for typed.List when invoked from IPython shell,other,Python,Amin Sadeghi,2020-12-13 11:12:04-05:00,11,6,1,0,6,1,1,0,1,3.0,0,clean,Python,2018-2020,1.0,,3.0,0.0,1.5,0
numba/numba,abb14fa90c3b190bcd43f3f0fa773dc01c7d267f,abb14fa90c,"Add unit test for typed.List's __str__, when invoked from IPython shell",feature,Python,Amin Sadeghi,2020-12-13 11:12:34-05:00,11,6,1,0,14,0,1,1,1,3.0,0,clean,Python,2018-2020,1.0,,14.0,0.5,1.5,0
numba/numba,d94385d5f26ffdea4bd55b7a066ea2952b56698c,d94385d5f2,Run parfor fusion if 2 or more parfors,other,Python,Ehsan Totoni,2020-12-13 16:55:15-05:00,16,6,1,0,8,7,1,0,2,13.5,0,clean,Python,2018-2020,1.0,,1.0,0.0,6.75,0
numba/numba,ac44f596301c005b2871b1281794590147cfbeb9,ac44f59630,Avoid temp variable assignments,other,Python,Ehsan Totoni,2020-12-13 17:13:06-05:00,17,6,1,0,16,4,1,0,1,10.0,0,clean,Python,2018-2020,1.0,,3.2,0.0,5.0,0
numba/numba,4ea4d2fcb769be390370e8fde68e79cec7de233e,4ea4d2fcb7,add back extra simplify,feature,Python,Ehsan Totoni,2020-12-13 17:26:43-05:00,17,6,1,0,3,0,1,0,1,23.0,0,clean,Python,2018-2020,1.0,,3.0,0.0,11.5,0
numba/numba,3cc863d065b99a87a8c20d78ffe19ad77d5e26ac,3cc863d065,Remove redundant test,test,Python,Amin Sadeghi,2020-12-14 03:18:17-05:00,3,0,0,1,0,4,1,1,1,3.0,0,clean,Python,2018-2020,1.0,,0.0,0.5,1.5,0
numba/numba,3f0b1340d76dc6404f115d0856a2b94e1cda84fd,3f0b1340d7,fix test_array_analysis_extensions to have 2 parfors,bugfix,Python,Ehsan Totoni,2020-12-14 11:20:34-05:00,11,0,0,0,1,1,1,1,2,2.0,0,clean,Python,2018-2020,1.0,,0.5,0.5,1.0,0
numba/numba,ee30e18c09d2efd5824c36334e1547c439298321,ee30e18c09,Fix definitions after removing temp vars,bugfix,Python,Ehsan Totoni,2020-12-14 12:33:21-05:00,12,0,0,0,5,0,1,0,1,10.0,0,clean,Python,2018-2020,1.0,,5.0,0.0,5.0,0
numba/numba,80b6aaaf136db2d95654a0f6e6cdff9d3e1621c6,80b6aaaf13,Fix typeof_global() to support user provided type for same variable,bugfix,Python,Ehsan Totoni,2020-12-14 14:24:38-05:00,14,0,0,0,8,2,2,0,2,12.0,0,clean,Python,2018-2020,1.0,,2.67,0.0,4.0,0
numba/numba,9b1ed7dba8206b21f0c21b76052ea8d5e7344429,9b1ed7dba8,Update parfor reduction handling to not assuming extra temp assignment,other,Python,Ehsan Totoni,2020-12-14 17:39:15-05:00,17,0,0,0,32,22,3,0,3,10.33,0,clean,Python,2018-2020,1.0,,1.39,0.0,2.58,0
numba/numba,040851ffd46f4ff8a2b514149f9b1f4f81e66666,040851ffd4,Add support for numpy intersect1d and basic test cases,feature,Python,caljrobe,2020-12-14 20:52:03-05:00,20,0,0,0,42,0,3,1,5,2.6,0,clean,Python,2018-2020,1.0,,42.0,0.25,0.65,0
numba/numba,2b43df4028e71f6d1c9e495207bba459e2936f6f,2b43df4028,Store partial typing errors in compiler state,other,Python,Ehsan Totoni,2020-12-15 12:46:07-05:00,12,1,0,0,98,15,12,6,20,4.0,0,clean,Python,2018-2020,1.0,,6.12,0.46,0.31,0
numba/numba,f96db3dc74bcc619464d2842d87112b63e02117d,f96db3dc74,Add Python 3.9 support.  As title.,feature,Python,Stuart Archibald,2020-12-15 12:47:36+00:00,12,1,0,0,308,20,9,0,21,3.05,0,clean,Python,2018-2020,1.0,,14.67,0.0,0.3,0
numba/numba,b3c7b2fc57417138f03671b631d0055f1d2f3b5f,b3c7b2fc57,Patch in CI,bugfix,Unknown,Stuart Archibald,2020-12-15 12:47:36+00:00,12,1,0,0,16,6,2,0,0,0.0,0,clean,Python,2018-2020,1.0,,2.29,0.0,0.0,0
numba/numba,8f41875f711b07ec9b402755cc62921df66ec4c3,8f41875f71,update type inference call in testing,test,Python,Ehsan Totoni,2020-12-15 13:02:55-05:00,13,1,0,0,1,1,1,1,1,2.0,0,clean,Python,2018-2020,1.0,,0.5,0.5,1.0,0
numba/numba,aac6136a91be2669b30d321dd76bb3bdb4f968c6,aac6136a91,Fix up C code,bugfix,C++,Stuart Archibald,2020-12-15 13:51:51+00:00,13,1,0,0,24,12,2,0,0,0.0,0,clean,Python,2018-2020,1.0,,1.85,0.0,0.0,0
numba/numba,d1803094b954a188c81e89a221eff9d0da1eaf23,d1803094b9,Add suggested pip fix.  As title.,bugfix,Unknown,Stuart Archibald,2020-12-15 19:21:16+00:00,19,1,0,0,1,2,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,0.33,0.0,0.0,0
numba/numba,3f19eb939d333272ebf9fbeb8a0fb43597360c7a,3f19eb939d,Bump NumPy  As title.,other,Unknown,Stuart Archibald,2020-12-15 19:21:57+00:00,19,1,0,0,1,1,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,0.5,0.0,0.0,0
numba/numba,1dddc497736f97a48c42d836fe81197434448682,1dddc49773,Test #6570,test,Python,Siu Kwan Lam,2020-12-16 09:43:56-06:00,9,2,0,0,17,0,1,1,2,1.0,0,clean,Python,2018-2020,1.0,,17.0,0.5,0.5,0
numba/numba,b38fa19ca588c593c0008c3407c66993dd33398f,b38fa19ca5,Fix #6570. Fix zero fill in alloca to fill the full allocation width,bugfix,Python,Siu Kwan Lam,2020-12-16 09:43:56-06:00,9,2,0,0,12,4,1,0,4,1.5,0,clean,Python,2018-2020,1.0,,2.4,0.0,0.75,0
numba/numba,5d5bb2c0a48ac702488f57641dd89de20638af61,5d5bb2c0a4,temporarily permit llvmlite 0.35,other,Python,Stuart Archibald,2020-12-16 11:53:07+00:00,11,2,0,0,1,1,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,0.5,0.0,0.0,0
numba/numba,0cafb2d8339acd2c6b3299fb83dd32936d56f700,0cafb2d833,Apply suggestions from code review  Co-authored-by: stuartarchibald <stuartarchibald@users.noreply.github.com>,other,Python,Siu Kwan Lam,2020-12-16 12:27:32-06:00,12,2,0,0,1,2,1,0,1,9.0,0,clean,Python,2018-2020,1.0,,0.33,0.0,4.5,0
numba/numba,05fa3a27e0a5bd52d5a596f462f5936d52400f56,05fa3a27e0,Fix and expand tests for objmode,bugfix,Python,Siu Kwan Lam,2020-12-16 12:56:48-06:00,12,2,0,0,63,3,1,1,17,1.06,0,clean,Python,2018-2020,1.0,,15.75,0.5,0.53,0
numba/numba,16932ff3a24954075a221811622fcf3301a649cc,16932ff3a2,Update docs for objmode,docs,Python,Siu Kwan Lam,2020-12-16 13:05:26-06:00,13,2,0,0,14,5,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,2.33,0.0,0.0,0
numba/numba,4976953d9cdab87c82533c653dc463cf319f227c,4976953d9c,Remove jitclass from __init__ __all__.  As title.  Fixes #6583,bugfix,Python,Stuart Archibald,2020-12-17 09:59:38+00:00,9,3,0,0,5,1,2,1,1,1.0,0,clean,Python,2018-2020,1.0,,2.5,0.33,0.33,0
numba/numba,d460c6effbcd96fd58f613c7cb917ca0a70483d8,d460c6effb,"Run closure inlining ahead of branch pruning in case of nonlocal  As title. If nonlocals are present in a closure, they may modify the value of a variable used in a predicate considered for pruning ho",bugfix,Python,Stuart Archibald,2020-12-17 12:07:08+00:00,12,3,0,0,61,4,2,1,8,3.38,0,clean,Python,2018-2020,1.0,,12.2,0.33,1.13,0
numba/numba,1cc25b3067dfd356cb6d8e79d798a78d0e170cfa,1cc25b3067,Apply suggestions from code review,other,Python,Siu Kwan Lam,2020-12-17 15:00:36-06:00,15,3,0,0,3,3,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,0.75,0.0,0.0,0
numba/numba,d30938c3942f5380d680530fa8b3c09065db409d,d30938c394,Handle missing columns when system time is negligible. The new code is can parse with any timing column missing.,feature,Python,Siu Kwan Lam,2020-12-17 15:18:20-06:00,15,3,0,0,38,4,1,0,2,7.0,0,clean,Python,2018-2020,1.0,,7.6,0.0,3.5,0
numba/numba,9a8f82f58990dab82f1eee0623870110d09ff4d4,9a8f82f589,Add zenodo badge,feature,Unknown,Siu Kwan Lam,2020-12-17 16:12:21-06:00,16,3,0,0,4,0,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,4.0,0.0,0.0,0
numba/numba,89a5371b8e4df3277b710eb0aaa8dd6f1d760502,89a5371b8e,Update numba/core/withcontexts.py,other,Python,stuartarchibald,2020-12-17 21:04:45+00:00,21,3,0,0,1,1,1,0,0,0.0,0,clean,Python,2018-2020,1.0,,0.5,0.0,0.0,0
